signal,ticker,last_date,price,position,action,signal_changed,stop_loss,risk_pct,shares_equal,shares_constant,shares_concave,shares_convex
rbo_50,ABP.MI,2026-02-19,6.75,SHORT,HOLD SHORT,False,7.021428516932896,4.021163213820679,600,9500,1000,1000
rbo_50,ABT.MI,2026-02-20,2.9649999141693115,SHORT,HOLD SHORT,False,3.0921429565974643,4.288129716987657,1700,23300,2700,2600
rbo_50,ABTG.MI,2026-02-19,1.6200000047683716,SHORT,HOLD SHORT,False,1.6778571605682373,3.571429359849796,2500,17200,2200,1900
rbo_50,AC5.MI,2026-02-20,2.240000009536743,SHORT,HOLD SHORT,False,2.319999933242798,3.571425150243618,2200,47500,4500,5600
rbo_50,ACE.MI,2026-02-20,26.0,LONG,HOLD LONG,False,24.742857251848495,4.835164415967327,200,2900,200,200
rbo_50,ADB.MI,2026-02-20,11.949999809265137,LONG,HOLD LONG,False,11.057142802647181,7.471606869195938,500,13400,900,1000
rbo_50,AEDES.MI,2026-02-20,0.07020000368356705,SHORT,HOLD SHORT,False,0.08202857417719704,16.849814633840136,26100,231400,21400,14700
rbo_50,AEF.MI,2026-02-20,0.2669999897480011,LONG,HOLD LONG,False,0.2387856947524207,10.567152089484912,15500,102100,5300,5700
rbo_50,AIM.MI,2026-02-19,72.0,SHORT,HOLD SHORT,False,72.90285818917411,1.2539697071862654,0,400,700,100
rbo_50,AMB.MI,2026-02-19,0.699999988079071,SHORT,HOLD SHORT,False,0.733571435723986,4.795921173804755,4600,15700,2200,3100
rbo_50,AMP.MI,2026-02-20,13.234999656677246,SHORT,HOLD SHORT,False,14.031428064618792,6.017592962609082,300,1600,100,100
rbo_50,ANIM.MI,2026-02-20,6.78000020980835,LONG,HOLD LONG,False,6.568571635654995,3.118415451484643,700,8500,1100,1400
rbo_50,ARBS.MI,2026-02-20,3.0,SHORT,FLIP: LONG → SHORT,True,3.180000032697405,6.000001089913498,1500,10500,900,1100
rbo_50,ARN.MI,2026-02-20,18.299999237060547,SHORT,HOLD SHORT,False,19.299999237060547,5.464481102134876,300,6400,200,200
rbo_50,ASC.MI,2026-02-20,3.869999885559082,LONG,HOLD LONG,False,3.7078569616590227,4.189739759556486,1400,34500,3100,2800
rbo_50,AUTME.MI,2026-02-19,2.8550000190734863,LONG,HOLD LONG,False,2.8221428053719655,1.150865621086187,1500,9600,900,1200
rbo_50,AV.MI,2026-02-20,5.039999961853027,SHORT,HOLD SHORT,False,5.101428508758545,1.2188203843345369,900,31500,3300,3900
rbo_50,AVIO.MI,2026-02-20,36.150001525878906,LONG,HOLD LONG,False,32.88571548461914,9.02983652413664,100,700,0,0
rbo_50,AZM.MI,2026-02-20,35.40999984741211,SHORT,HOLD SHORT,False,37.2071418762207,5.075238736381794,100,2400,100,100
rbo_50,B.MI,2026-02-20,1.0499999523162842,LONG,HOLD LONG,False,0.8775713869503566,16.421768875851157,4800,19700,2700,2900
rbo_50,BAMI.MI,2026-02-20,12.890000343322754,SHORT,HOLD SHORT,False,13.584286144801549,5.386235709748816,300,4800,300,500
rbo_50,BAN.MI,2026-02-20,6.800000190734863,SHORT,HOLD SHORT,False,7.225714547293527,6.260505067907321,700,10400,600,700
rbo_50,BC.MI,2026-02-20,87.69999694824219,SHORT,HOLD SHORT,False,92.27428109305245,5.215831589492374,0,300,0,0
rbo_50,BDB.MI,2026-02-20,9.109999656677246,SHORT,HOLD SHORT,False,9.615713800702776,5.551198277541792,500,7300,400,500
rbo_50,BEC.MI,2026-02-20,13.850000381469727,SHORT,HOLD SHORT,False,14.350000517708915,3.610109187492528,200,600,0,100
rbo_50,BES.MI,2026-02-19,0.057999998331069946,SHORT,HOLD SHORT,False,0.057999998331069946,,14800,42500,5000,5600
rbo_50,BFF.MI,2026-02-20,3.3259999752044678,SHORT,HOLD SHORT,False,4.120285647256034,23.881108778503123,400,4700,400,400
rbo_50,BFG.MI,2026-02-20,4.5,LONG,HOLD LONG,False,4.347142900739398,3.396824428013387,1000,8700,1300,1600
rbo_50,BGN.MI,2026-02-20,56.0,SHORT,HOLD SHORT,False,59.29285703386579,5.880101846188917,0,800,0,0
rbo_50,BMED.MI,2026-02-20,17.93000030517578,SHORT,HOLD SHORT,False,19.06285830906459,6.318226350290648,200,2700,100,200
rbo_50,BMPS.MI,2026-02-20,8.777999877929688,LONG,HOLD LONG,False,8.120999881199428,7.484620709350192,500,5300,400,400
rbo_50,BO.MI,2026-02-20,0.699999988079071,LONG,HOLD LONG,False,0.6631428514208112,5.265305326561879,7000,0,0,5500
rbo_50,BPE.MI,2026-02-20,12.40999984741211,LONG,HOLD LONG,False,11.63928576878139,6.2104277849079805,600,5600,600,600
rbo_50,BPSO.MI,2026-02-20,17.899999618530273,LONG,HOLD LONG,False,16.85928508213588,5.814047813258243,700,11200,900,900
rbo_50,BRE.MI,2026-02-20,10.680000305175781,LONG,HOLD LONG,False,10.14000061580113,5.056176722326073,400,4100,500,600
rbo_50,BSS.MI,2026-02-20,5.960000038146973,SHORT,HOLD SHORT,False,6.304285934993199,5.776608970513833,900,7300,600,300
rbo_50,BST.MI,2026-02-20,1.6759999990463257,SHORT,HOLD SHORT,False,1.7460000004087175,4.176611062185148,2800,20800,2800,3700
rbo_50,BZU.MI,2026-02-20,49.08000183105469,SHORT,HOLD SHORT,False,52.617144448416575,7.206891779543108,0,800,0,100
rbo_50,CAI.MI,2026-02-20,2.6449999809265137,SHORT,HOLD SHORT,False,2.7378572395869663,3.5106714302480158,1700,29900,2400,2500
rbo_50,CALT.MI,2026-02-20,10.050000190734863,LONG,HOLD LONG,False,9.435714585440499,6.112294464040677,400,2400,400,400
rbo_50,CBB.MI,2026-02-20,0.9660000205039978,SHORT,HOLD SHORT,False,0.9985714639936175,3.3717849687649064,3800,34900,5300,5500
rbo_50,CDG.MI,2026-02-20,2.619999885559082,LONG,HOLD LONG,False,2.3742855276380266,9.378411017320424,3400,5900,600,1900
rbo_50,CE.MI,2026-02-20,15.800000190734863,LONG,HOLD LONG,False,15.111428533281599,4.358048412284475,300,3500,300,300
rbo_50,CED.MI,2026-02-20,1.8650000095367432,SHORT,HOLD SHORT,False,1.927857177598136,3.3703575195694584,2500,18500,2400,2500
rbo_50,CELL.MI,2026-02-20,2.5299999713897705,SHORT,HOLD SHORT,False,2.6057142530168806,2.992659386692366,1600,26400,1800,1800
rbo_50,CEM.MI,2026-02-20,16.5,SHORT,HOLD SHORT,False,17.85142925807408,8.190480351964126,200,1000,100,100
rbo_50,CFM.MI,2026-02-19,1.1699999570846558,SHORT,HOLD SHORT,False,1.2142856802259172,3.78510468082497,3900,36500,2900,3100
rbo_50,CFV.MI,2026-02-20,1.9850000143051147,LONG,HOLD LONG,False,1.8521429130009242,6.693052914193537,2400,23800,1800,2300
rbo_50,CIR.MI,2026-02-20,0.7379999756813049,SHORT,HOLD SHORT,False,0.7695713809558323,4.277968335348709,6900,86700,7300,7800
rbo_50,CIRC.MI,2026-02-20,9.140000343322754,LONG,HOLD LONG,False,8.740000316074916,4.376367748608008,500,4200,500,500
rbo_50,CLABO.MI,2026-02-20,1.0950000286102295,SHORT,HOLD SHORT,False,1.0950000286102295,,3200,11000,700,800
rbo_50,CLE.MI,2026-02-20,0.13500000536441803,SHORT,HOLD SHORT,False,0.14600001914160593,8.148158029693809,33800,184000,18200,19800
rbo_50,CLF.MI,2026-02-20,0.8700000047683716,SHORT,HOLD SHORT,False,0.9265714372907367,6.502463472678557,5500,19100,3700,3800
rbo_50,CLI.MI,2026-02-20,4.960000038146973,LONG,HOLD LONG,False,4.54000016621181,8.46773928840679,1400,8600,1100,1300
rbo_50,CMB.MI,2026-02-20,74.30000305175781,LONG,HOLD LONG,False,70.82857622419085,4.672175888268459,0,200,0,0
rbo_50,COM.MI,2026-02-20,47.099998474121094,LONG,HOLD LONG,False,43.29999923706055,8.067939193561633,100,2600,200,100
rbo_50,COP.MI,2026-02-19,7.349999904632568,SHORT,HOLD SHORT,False,7.385714190346854,0.4859086554786965,700,26300,1700,1000
rbo_50,CPR.MI,2026-02-20,6.685999870300293,LONG,HOLD LONG,False,6.324857098715646,5.401477394411415,700,13000,900,800
rbo_50,CRL.MI,2026-02-20,22.100000381469727,SHORT,HOLD SHORT,False,23.471429007393972,6.205559286207763,200,1000,100,100
rbo_50,CSP.MI,2026-02-19,0.29899999499320984,SHORT,HOLD SHORT,False,0.3108571469783783,3.965602737029386,16200,198000,16600,13700
rbo_50,CULT.MI,2026-02-20,18.700000762939453,LONG,HOLD LONG,False,18.64285796029227,0.30557647227710133,200,3400,100,200
rbo_50,CVG.MI,2026-02-19,1.8600000143051147,SHORT,HOLD SHORT,False,1.9528571196964808,4.992317455763941,2500,32000,3300,4300
rbo_50,CY4.MI,2026-02-20,7.340000152587891,SHORT,HOLD SHORT,False,7.897142955235073,7.590501240667528,600,4800,400,400
rbo_50,CYB.MI,2026-02-20,1.1799999475479126,SHORT,HOLD SHORT,False,1.2885714088167464,9.200971702960635,2700,10400,900,1100
rbo_50,DAL.MI,2026-02-20,4.329999923706055,SHORT,HOLD SHORT,False,4.558571406773159,5.278787230819844,1200,8300,600,700
rbo_50,DAN.MI,2026-02-20,68.69999694824219,LONG,HOLD LONG,False,64.54285539899554,6.051152451110864,100,1800,100,100
rbo_50,DBA.MI,2026-02-20,3.8299999237060547,SHORT,HOLD SHORT,False,4.011428560529437,4.737040220299134,1200,17800,2000,1200
rbo_50,DGT.MI,2026-02-20,1.8949999809265137,SHORT,HOLD SHORT,False,1.992142847606114,5.126272699596797,2500,27400,2000,2800
rbo_50,DGV.MI,2026-02-20,27.899999618530273,SHORT,HOLD SHORT,False,28.599999291556223,2.5089594358310765,100,1300,0,0
rbo_50,DHH.MI,2026-02-20,21.5,SHORT,FLIP: LONG → SHORT,True,22.842857360839844,6.245848189952762,200,3100,200,200
rbo_50,DIA.MI,2026-02-20,70.22000122070312,LONG,HOLD LONG,False,66.28571319580078,5.602802558400396,0,500,0,0
rbo_50,DIB.MI,2026-02-20,11.819999694824219,SHORT,HOLD SHORT,False,12.559999602181572,6.260574673968787,400,5000,300,200
rbo_50,DIS.MI,2026-02-20,7.295000076293945,LONG,HOLD LONG,False,6.8335715021405905,6.325271683722487,1600,36500,1200,1600
rbo_50,DLG.MI,2026-02-20,39.060001373291016,LONG,HOLD LONG,False,37.0514292035784,5.142273679196703,100,900,0,100
rbo_50,DOV.MI,2026-02-20,2.135999917984009,SHORT,HOLD SHORT,False,2.346285717827933,9.844841194675483,2000,18000,1700,1800
rbo_50,DOX.MI,2026-02-20,3.940000057220459,LONG,HOLD LONG,False,3.3814288207462857,14.176934730001678,3200,52300,2600,2700
rbo_50,ECK.MI,2026-02-19,2.240000009536743,SHORT,HOLD SHORT,False,2.382857084274292,6.37754795220261,1900,0,0,200
rbo_50,ECNL.MI,2026-02-20,1.3799999952316284,SHORT,HOLD SHORT,False,1.4602857317243303,5.817807012327285,3000,30800,1500,1700
rbo_50,EDAC.MI,2026-02-20,5.0,LONG,HOLD LONG,False,4.621428694043841,7.571426119123181,1000,24600,1200,1200
rbo_50,EDNR.MI,2026-02-20,2.2149999141693115,SHORT,HOLD SHORT,False,2.3264284133911133,5.030632213978691,2000,12800,1900,2100
rbo_50,ELC.MI,2026-02-20,1.315000057220459,SHORT,HOLD SHORT,False,1.392857245036534,5.9206984356064005,2800,21000,2400,2500
rbo_50,ELES.MI,2026-02-20,3.2899999618530273,LONG,HOLD LONG,False,3.2314285891396657,1.780284905546701,1800,20700,1700,1900
rbo_50,ELN.MI,2026-02-20,14.619999885559082,LONG,HOLD LONG,False,13.898571150643486,4.93453310918414,400,6500,400,400
rbo_50,EM.MI,2026-02-20,0.9229999780654907,SHORT,HOLD SHORT,False,0.9555714045252118,3.528865355770358,5300,77000,5100,4500
rbo_50,ENAV.MI,2026-02-20,5.539999961853027,LONG,HOLD LONG,False,5.336999825068882,3.664262422056866,1200,15300,1400,1600
rbo_50,ENEL.MI,2026-02-20,9.081999778747559,LONG,HOLD LONG,False,8.598714011056083,5.321358505451562,500,9500,800,800
rbo_50,ENI.MI,2026-02-20,18.577999114990234,LONG,HOLD LONG,False,17.98485537937709,3.192721304064154,200,6700,400,400
rbo_50,ENV.MI,2026-02-20,4.199999809265137,LONG,FLIP: SHORT → LONG,True,3.9857142312186107,5.102037804235497,1100,6700,1000,900
rbo_50,EPH.MI,2026-02-20,0.09300000220537186,SHORT,HOLD SHORT,False,0.10365714345659528,11.459291396240257,41100,36200,32100,3500
rbo_50,EQUI.MI,2026-02-20,6.019999980926514,SHORT,HOLD SHORT,False,6.282857009342739,4.366395834701814,800,13100,1300,1300
rbo_50,ERG.MI,2026-02-20,22.81999969482422,LONG,HOLD LONG,False,21.18000112261091,7.1866721916971565,200,1700,100,100
rbo_50,ESAU.MI,2026-02-20,3.359999895095825,LONG,HOLD LONG,False,3.1428570406777516,6.462585154690334,1400,8600,900,1000
rbo_50,ESIGM.MI,2026-02-20,1.3300000429153442,SHORT,HOLD SHORT,False,1.3835714544568742,4.027925549844503,3200,13000,1100,1200
rbo_50,ETH.MI,2026-02-20,0.8379999995231628,SHORT,HOLD SHORT,False,0.9008571335247585,7.500851317107696,5400,32200,2100,2600
rbo_50,EUK.MI,2026-02-20,0.6499999761581421,SHORT,HOLD SHORT,False,0.6849999512944903,5.3846117569445715,6900,31300,2800,2800
rbo_50,EVISO.MI,2026-02-20,8.0,SHORT,HOLD SHORT,False,8.5128573008946,6.410716261182503,500,6100,300,300
rbo_50,EXAI.MI,2026-02-20,1.6239999532699585,SHORT,HOLD SHORT,False,1.729428495679583,6.491905507592029,3100,20800,1300,1800
rbo_50,FARM.MI,2026-02-20,0.18250000476837158,LONG,HOLD LONG,False,0.1548571458884648,15.146771593234206,26000,87700,18600,25700
rbo_50,FBK.MI,2026-02-20,19.975000381469727,SHORT,HOLD SHORT,False,21.397144045148575,7.119617704729225,200,2000,100,100
rbo_50,FCT.MI,2026-02-20,14.960000038146973,SHORT,HOLD SHORT,False,16.38214247567313,9.506299691843536,200,1600,100,100
rbo_50,FDA.MI,2026-02-20,0.10939999669790268,SHORT,HOLD SHORT,False,0.11741427864347186,7.325669275566642,100,400,0,0
rbo_50,FF.MI,2026-02-20,11.5,LONG,HOLD LONG,False,10.828571455819267,5.838509079832462,400,900,0,300
rbo_50,FIC.MI,2026-02-20,19.200000762939453,SHORT,HOLD SHORT,False,19.62857164655413,2.2321399301291622,200,2300,100,600
rbo_50,FILA.MI,2026-02-20,9.25,SHORT,HOLD SHORT,False,9.60428524017334,3.8301107045766467,500,5600,500,500
rbo_50,FM.MI,2026-02-20,7.920000076293945,SHORT,HOLD SHORT,False,8.417142868041992,6.277055390896889,600,10200,600,700
rbo_50,FNM.MI,2026-02-20,0.5040000081062317,LONG,HOLD LONG,False,0.48628572055271696,3.5147395374209918,9300,101100,12300,14500
rbo_50,FNX.MI,2024-10-02,0.0020000000949949026,SHORT,HOLD SHORT,False,0.0020000000949949026,,2514700,0,0,19200
rbo_50,FPE.MI,2026-02-19,41.79999923706055,SHORT,HOLD SHORT,False,42.371427808489116,1.3670540235846027,100,2000,200,100
rbo_50,FRE.MI,2026-02-19,0.20999999344348907,LONG,HOLD LONG,False,0.20314285159111023,3.2653057459376065,19700,84500,23700,16400
rbo_50,FUM.MI,2026-02-20,3.5399999618530273,SHORT,HOLD SHORT,False,3.7542856761387418,6.053268830363085,1100,24900,1700,1700
rbo_50,G.MI,2026-02-20,35.68000030517578,SHORT,HOLD SHORT,False,36.929286411830354,3.5013623765954676,100,2200,200,200
rbo_50,GAB.MI,2026-02-20,0.6299999952316284,SHORT,HOLD SHORT,False,0.6568571499415806,4.263040462417431,7700,105700,4900,5700
rbo_50,GAMB.MI,2026-02-20,0.25200000405311584,LONG,HOLD LONG,False,0.23571428656578064,6.462586200555198,17500,50300,17400,16600
rbo_50,GE.MI,2026-02-20,10.699999809265137,SHORT,HOLD SHORT,False,11.328570365905762,5.8744912882740925,400,5200,500,300
rbo_50,GEL.MI,2026-02-20,2.0999999046325684,SHORT,HOLD SHORT,False,2.268571308680943,8.02721008112947,2500,45900,2700,3000
rbo_50,GEO.MI,2026-02-20,0.29600000381469727,SHORT,HOLD SHORT,False,0.30914286204746794,4.440154751146016,17200,234400,17400,10300
rbo_50,GHC.MI,2026-02-20,5.489999771118164,LONG,HOLD LONG,False,5.2471425873892645,4.423628303347563,800,7100,800,900
rbo_50,GIS.MI,2026-02-20,1.3600000143051147,SHORT,HOLD SHORT,False,1.4835714782987321,9.086136962781993,1500,8600,600,600
rbo_50,GPI.MI,2026-02-20,16.860000610351562,LONG,HOLD LONG,False,15.662857600620814,7.100492090111412,200,1600,200,200
rbo_50,GRAL.MI,2026-02-20,0.9900000095367432,SHORT,HOLD SHORT,False,1.041428600038801,5.194807071378012,2000,11300,1300,1600
rbo_50,GROW.MI,2026-02-20,2.5799999237060547,SHORT,HOLD SHORT,False,2.747142927987235,6.478411210225412,900,3700,200,500
rbo_50,GSP.MI,2026-02-20,6.039999961853027,SHORT,HOLD SHORT,False,6.437142848968506,6.5752134043662815,700,4600,500,500
rbo_50,GVS.MI,2026-02-20,4.300000190734863,SHORT,HOLD SHORT,False,4.54000016621181,5.5813945309600275,1100,9800,800,800
rbo_50,HER.MI,2026-02-20,4.314000129699707,LONG,HOLD LONG,False,4.127714565822056,4.318163149675616,1200,18700,2100,1900
rbo_50,HI.MI,2026-02-20,298.0,SHORT,HOLD SHORT,False,299.14285714285717,0.3835091083413313,0,1600,100,100
rbo_50,IB.MI,2026-02-20,11.800000190734863,LONG,HOLD LONG,False,11.228571891784668,4.842612624691904,300,0,200,300
rbo_50,ICF.MI,2026-02-20,6.039999961853027,SHORT,HOLD SHORT,False,6.197142669132778,2.6017004680831226,700,8500,800,900
rbo_50,IEG.MI,2026-02-20,11.449999809265137,LONG,HOLD LONG,False,10.274285316467285,10.26824901644526,500,9900,500,500
rbo_50,IF.MI,2026-02-20,24.799999237060547,SHORT,HOLD SHORT,False,26.088571003505162,5.195854056797726,200,3100,100,100
rbo_50,IG.MI,2026-02-20,10.949999809265137,LONG,HOLD LONG,False,10.449999809265137,4.566210125199586,800,16100,1200,1300
rbo_50,IGD.MI,2026-02-20,4.099999904632568,LONG,HOLD LONG,False,3.866428477423532,5.696864210780235,1100,8700,800,1000
rbo_50,IGV.MI,2026-02-20,2.359999895095825,LONG,HOLD LONG,False,2.2171425138201033,6.053279136689171,1800,8200,900,900
rbo_50,IIG.MI,2024-07-31,0.1550000011920929,LONG,HOLD LONG,False,0.1550000011920929,,11700,79400,8400,10300
rbo_50,ILLA.MI,2026-02-19,9.999999747378752e-05,SHORT,HOLD SHORT,False,9.999999747378752e-05,,45000000,254500,18200,18200
rbo_50,ILP.MI,2026-02-19,5.5,SHORT,HOLD SHORT,False,5.700000081743513,3.6363651226093197,800,23100,1900,1600
rbo_50,IMS.MI,2026-02-20,0.5360000133514404,SHORT,HOLD SHORT,False,0.5670000229563031,5.783583737438614,9000,86200,8100,8100
rbo_50,INC.MI,2026-02-20,0.21799999475479126,SHORT,HOLD SHORT,False,0.23285713578973496,6.815202473585,22100,392100,11700,15100
rbo_50,INDB.MI,2026-02-20,19.600000381469727,SHORT,HOLD SHORT,False,19.892857687813894,1.4941699012467433,200,2200,400,400
rbo_50,INW.MI,2026-02-20,8.78499984741211,LONG,HOLD LONG,False,8.268571172441755,5.878527990213733,500,7300,400,400
rbo_50,IOT.MI,2026-02-20,2.4049999713897705,SHORT,HOLD SHORT,False,2.5978570665631975,8.019006131712391,1700,18300,1500,1500
rbo_50,IP.MI,2026-02-20,40.15999984741211,SHORT,HOLD SHORT,False,44.5571414402553,10.949057792704501,100,300,0,0
rbo_50,IRC.MI,2026-02-20,2.1600000858306885,SHORT,HOLD SHORT,False,2.2100001062665666,2.3148156689377744,2200,21900,2400,2800
rbo_50,IRE.MI,2026-02-20,2.753999948501587,SHORT,HOLD SHORT,False,2.896857057298933,5.187258949480831,1900,26500,2700,2200
rbo_50,ISP.MI,2026-02-20,5.870999813079834,SHORT,HOLD SHORT,False,6.152428354535784,4.793536883257323,800,8700,700,900
rbo_50,ITD.MI,2026-02-20,9.539999961853027,SHORT,HOLD SHORT,False,10.005714961460658,4.881708610795123,500,10800,1200,700
rbo_50,ITM.MI,2026-02-20,28.149999618530273,SHORT,HOLD SHORT,False,29.32857050214495,4.186752751637192,100,1400,100,100
rbo_50,ITW.MI,2026-02-20,1.190000057220459,SHORT,HOLD SHORT,False,1.264285853930882,6.242503625078479,4300,57900,2200,2200
rbo_50,IWB.MI,2026-02-20,20.700000762939453,SHORT,HOLD SHORT,False,21.52857208251953,4.002759850441758,200,4300,200,200
rbo_50,JUVE.MI,2026-02-20,2.2899999618530273,SHORT,HOLD SHORT,False,2.419999974114554,5.676856525199812,2300,75800,5300,2500
rbo_50,KME.MI,2026-02-20,0.8799999952316284,SHORT,HOLD SHORT,False,0.9042857033865792,2.759739578016526,5400,55800,4200,4900
rbo_50,LDO.MI,2026-02-20,58.91999816894531,LONG,HOLD LONG,False,55.37856946672712,6.010571643372446,0,2000,500,0
rbo_50,LFG.MI,2026-02-20,1.309999942779541,SHORT,HOLD SHORT,False,1.3442857095173426,2.6172342164423683,3300,6500,1500,2300
rbo_50,LLY.DE,2026-02-20,862.0,SHORT,HOLD SHORT,False,924.8845911232547,7.295196185992427,0,1100,0,0
rbo_50,LMG.MI,2026-02-20,1.1399999856948853,LONG,HOLD LONG,False,1.0699999332427979,6.1403555553045885,4000,71400,8000,7400
rbo_50,LNDR.MI,2026-02-20,0.9129999876022339,LONG,HOLD LONG,False,0.8425713947841099,7.713975221739822,5400,50200,2200,2100
rbo_50,LON.MI,2026-02-20,0.8050000071525574,SHORT,HOLD SHORT,False,0.8228571500097003,2.21827859608438,2000,341700,8400,11800
rbo_50,LUVE.MI,2026-02-20,39.900001525878906,SHORT,HOLD SHORT,False,42.80357306344168,7.277121369731118,100,300,0,0
rbo_50,MAIRE.MI,2026-02-20,15.520000457763672,LONG,HOLD LONG,False,14.422857557024274,7.069219512751797,300,7200,300,300
rbo_50,MAPS.MI,2026-02-20,2.619999885559082,SHORT,HOLD SHORT,False,2.775714090892247,5.94329053949317,1500,11400,800,800
rbo_50,MARP.MI,2026-02-20,2.240000009536743,LONG,HOLD LONG,False,2.105714423315866,5.994892216480354,2100,37000,1700,1300
rbo_50,MARR.MI,2026-02-20,9.569999694824219,LONG,HOLD LONG,False,9.154285430908203,4.343931840884467,500,6300,600,600
rbo_50,MASI.MI,2026-02-20,4.599999904632568,SHORT,HOLD SHORT,False,4.78714268548148,4.068321407147067,1100,14300,1100,1100
rbo_50,MB.MI,2026-02-20,19.479999542236328,LONG,HOLD LONG,False,17.823571068899973,8.503226448978628,200,1800,100,100
rbo_50,MET.MI,2026-02-20,1.850000023841858,LONG,HOLD LONG,False,1.644285764013018,11.119689577172938,3000,67000,6600,2100
rbo_50,MEV.MI,2026-02-20,0.08500000089406967,SHORT,HOLD SHORT,False,0.09518571410860334,11.983191891053627,13600,282100,4900,3600
rbo_50,MFEB.MI,2026-02-20,3.9700000286102295,SHORT,HOLD SHORT,False,4.155428545815604,4.6707434727723935,1200,11000,1300,1200
rbo_50,MFT.MI,2026-02-20,1.8700000047683716,SHORT,HOLD SHORT,False,1.9607142039707728,4.851026682945787,2900,45800,3200,3600
rbo_50,MN.MI,2026-02-20,2.005000114440918,SHORT,HOLD SHORT,False,2.0790001494543895,3.6907746029783133,2400,39800,3900,3700
rbo_50,MNL.MI,2026-02-20,0.8420000076293945,SHORT,HOLD SHORT,False,0.896857133933476,6.515098076843103,5400,72500,7100,8300
rbo_50,MOL.MI,2026-02-20,33.849998474121094,SHORT,HOLD SHORT,False,36.74999809265137,8.56720753103541,100,800,0,0
rbo_50,MONC.MI,2026-02-20,57.0,SHORT,HOLD SHORT,False,60.442857469831196,6.040100824265257,0,1300,0,0
rbo_50,MTS.MI,2026-02-20,1.8600000143051147,SHORT,HOLD SHORT,False,1.9542857578822546,5.069125959784706,2000,7100,1000,3200
rbo_50,MTV.MI,2026-02-20,0.05400000140070915,LONG,HOLD LONG,False,0.04754285727228437,11.957674001726943,78700,715300,30400,34800
rbo_50,NDT.MI,2026-02-20,3.740000009536743,LONG,HOLD LONG,False,3.551428726741246,5.042012896113729,1400,8200,1000,1100
rbo_50,NEXI.MI,2026-02-20,3.2309999465942383,SHORT,HOLD SHORT,False,3.4757141726357594,7.5739470778844105,1000,19000,1300,800
rbo_50,NOV.DE,2026-02-20,40.27000045776367,SHORT,HOLD SHORT,False,44.63000161307199,10.82692104729726,100,700,0,0
rbo_50,NPI.MI,2026-02-19,0.6700000166893005,SHORT,HOLD SHORT,False,0.6957143034253802,3.8379531485898712,7600,184600,6900,6500
rbo_50,NRST.MI,2026-02-19,0.5950000286102295,SHORT,HOLD SHORT,False,0.6128571714673724,3.0012003358811095,7600,9900,1400,2500
rbo_50,NSP.MI,2026-02-19,0.4399999976158142,SHORT,HOLD SHORT,False,0.4399999976158142,,2700,16200,1500,1800
rbo_50,NTW.MI,2026-02-19,0.01899999938905239,SHORT,HOLD SHORT,False,0.027714285733444352,45.864666445268654,154200,946500,48300,54700
rbo_50,NWL.MI,2026-02-20,20.299999237060547,LONG,HOLD LONG,False,19.15142904009138,5.657981478503156,200,3100,200,200
rbo_50,OLI.MI,2026-02-20,1.7999999523162842,SHORT,HOLD SHORT,False,1.9606142554964339,8.923017079720877,1900,9700,200,200
rbo_50,ORS.MI,2026-02-20,19.059999465942383,SHORT,HOLD SHORT,False,20.231428146362305,6.1460058407299805,200,700,0,100
rbo_50,OS.MI,2026-02-20,25.0,LONG,HOLD LONG,False,23.62857164655413,5.485713413783486,200,1300,100,100
rbo_50,OSA.MI,2026-02-19,0.38199999928474426,SHORT,HOLD SHORT,False,0.38199999928474426,,16100,132200,8600,8900
rbo_50,OVS.MI,2026-02-20,4.96999979019165,LONG,HOLD LONG,False,4.730856759207589,4.811731208842552,1300,16000,1300,1400
rbo_50,PHIL.MI,2026-02-20,21.399999618530273,SHORT,HOLD SHORT,False,22.442856652396067,4.873163796520739,200,2200,100,100
rbo_50,PHN.MI,2026-02-20,65.4000015258789,LONG,HOLD LONG,False,61.74285888671875,5.591961091488687,100,1900,0,100
rbo_50,PIA.MI,2026-02-20,1.7890000343322754,SHORT,HOLD SHORT,False,1.872999974659511,4.695357110967727,2500,40200,3500,2900
rbo_50,PINF.MI,2026-02-20,0.8299999833106995,SHORT,HOLD SHORT,False,0.8711428386824471,4.9569706263893245,5900,68400,6400,6400
rbo_50,PIRC.MI,2026-02-20,6.306000232696533,LONG,HOLD LONG,False,6.046857561383929,4.1094618101812435,700,7800,800,800
rbo_50,PLC.MI,2026-02-20,2.180000066757202,LONG,HOLD LONG,False,2.0057144846235,7.994751229203197,2000,13100,1900,2100
rbo_50,PLN.MI,2026-02-19,4.0,SHORT,HOLD SHORT,False,4.10571425301688,2.642856325422005,1200,26800,3100,2500
rbo_50,PMT.MI,2026-02-20,2.5399999618530273,LONG,HOLD LONG,False,2.345714262553624,7.649043394381182,2100,30600,2300,2300
rbo_50,POPR.MI,2026-02-19,0.5400000214576721,LONG,HOLD LONG,False,0.5114286031041827,5.29100318854876,9600,0,0,0
rbo_50,POR.MI,2026-02-20,1.534999966621399,SHORT,HOLD SHORT,False,1.707142778805324,11.214515695581333,3400,24100,1300,1200
rbo_50,PQ.MI,2026-02-20,2.569999933242798,SHORT,HOLD SHORT,False,2.6971428053719655,4.947193596567147,2000,32800,1800,2000
rbo_50,PRO.MI,2026-02-20,0.16750000417232513,LONG,HOLD LONG,False,0.16021429215158736,4.349678710003006,26200,135900,16300,23000
